entry_time,exit_time,side,entry,exit,reason,gross_pnl,net_pnl,entry_fee,exit_fee,balance_after
2024-01-17 15:39:59.999000+00:00,2024-01-17 15:54:59.999000+00:00,SHORT,42613.9,42525.1,TP,42.86634502703746,34.65510354546444,8.228388019583837,8.211241481573023,1397.8247187898535
2024-01-17 18:09:59.999000+00:00,2024-01-17 19:19:59.999000+00:00,SHORT,42388.6,42590.0,ERIME_1/4,-24.90544907984799,-27.012148337664712,0.0,2.10669925781672,1362.4256221394496
2024-01-17 18:09:59.999000+00:00,2024-01-17 20:19:59.999000+00:00,SHORT,42388.6,42674.5,ERIME_2/4,-35.35485547134322,-37.46573449171654,0.0,2.110879020373318,1324.959887647733
2024-01-17 18:09:59.999000+00:00,2024-01-17 21:19:59.999000+00:00,SHORT,42388.6,42773.9,ERIME_3/4,-47.646819912936614,-49.76261571908657,0.0,2.115795806149955,1275.1972719286464
2024-01-17 18:09:59.999000+00:00,2024-01-17 22:19:59.999000+00:00,SHORT,42388.6,42642.7,ERIME_4/4,-31.422416142945842,-33.5317221875878,0.0,2.1093060446419587,1241.6655497410586
2024-01-22 09:39:59.999000+00:00,2024-01-22 10:29:59.999000+00:00,SHORT,40874.9,40376.1,TP,212.22482337322063,205.3532831238225,6.956430178747399,6.871540249398111,1440.0624026861337
2024-01-28 01:19:59.999000+00:00,2024-01-28 02:39:59.999000+00:00,LONG,42170.1,42099.9,ERIME_1/4,-8.989697143405138,-11.146194868576977,0.0,2.1564977251718385,1420.27583340144
2024-01-28 01:19:59.999000+00:00,2024-01-28 03:39:59.999000+00:00,LONG,42170.1,42107.9,ERIME_2/4,-7.965230232475735,-10.122137744411946,0.0,2.1569075119362107,1410.153695657028
2024-01-28 01:19:59.999000+00:00,2024-01-28 04:39:59.999000+00:00,LONG,42170.1,42457.9,ERIME_3/4,36.855197120685645,34.68036143780817,0.0,2.174835682877475,1444.8340570948362
2024-01-28 01:19:59.999000+00:00,2024-01-28 05:39:59.999000+00:00,LONG,42170.1,42533.9,ERIME_4/4,46.58763277451497,44.40890411737597,0.0,2.1787286571390068,1489.242961212212
2024-02-01 03:19:59.999000+00:00,2024-02-01 06:14:59.999000+00:00,SHORT,42068.8,42188.0,ERIME_1/4,-15.823879066240124,-18.06407305968494,0.0,2.2401939934448145,1462.243430385254
2024-02-01 03:19:59.999000+00:00,2024-02-01 07:14:59.999000+00:00,SHORT,42068.8,42166.3,ERIME_2/4,-12.943189672470217,-15.182231390157522,0.0,2.2390417176873063,1447.0611989950964
2024-02-01 03:19:59.999000+00:00,2024-02-01 08:14:59.999000+00:00,SHORT,42068.8,42118.4,ERIME_3/4,-6.584432900046194,-8.82093111502453,0.0,2.2364982149783366,1438.240267880072
2024-02-01 03:19:59.999000+00:00,2024-02-01 09:14:59.999000+00:00,SHORT,42068.8,42178.1,ERIME_4/4,-14.5096474994968,-16.749315800314918,0.0,2.239668300818117,1421.490952079757
2024-02-05 11:34:59.999000+00:00,2024-02-05 12:54:59.999000+00:00,LONG,43122.7,43230.9,TP,53.50035631408837,44.9500104590842,8.528945712478542,8.550345855004178,1457.9120168263628
2024-02-05 18:09:59.999000+00:00,2024-02-05 19:59:59.999000+00:00,SHORT,42607.8,42757.4,ERIME_1/4,-19.19574916892169,-21.390295493828802,0.0,2.194546324907113,1427.7742492315758
2024-02-05 18:09:59.999000+00:00,2024-02-05 20:59:59.999000+00:00,SHORT,42607.8,42419.6,ERIME_2/4,24.14866305876458,21.971454498748543,0.0,2.1772085600160387,1449.7457037303243
2024-02-05 18:09:59.999000+00:00,2024-02-05 21:59:59.999000+00:00,SHORT,42607.8,42368.5,ERIME_3/4,30.705499840394793,28.53091401509141,0.0,2.1745858253033865,1478.2766177454157
2024-02-05 18:09:59.999000+00:00,2024-02-05 22:59:59.999000+00:00,SHORT,42607.8,42480.9,ERIME_4/4,16.283025197434586,14.102670382274015,0.0,2.180354815160571,1492.3792881276897
2024-02-06 00:49:59.999000+00:00,2024-02-06 01:04:59.999000+00:00,SHORT,42609.5,42566.2,TP,22.748456274750925,13.803279928494687,8.954275728766138,8.945176346256238,1497.2282923274183
2024-02-06 09:49:59.999000+00:00,2024-02-06 11:04:59.999000+00:00,LONG,42995.0,42779.9,ERIME_1/4,-28.089353908561357,-30.32396060548906,0.0,2.234606696927703,1457.9209619679648
2024-02-06 09:49:59.999000+00:00,2024-02-06 12:04:59.999000+00:00,LONG,42995.0,42874.7,ERIME_2/4,-15.709666551371622,-17.9492251232422,0.0,2.239558571870579,1439.9717368447225
2024-02-06 09:49:59.999000+00:00,2024-02-06 13:04:59.999000+00:00,LONG,42995.0,42755.1,ERIME_3/4,-31.327921909176922,-33.56123317890438,0.0,2.233311269727457,1406.4105036658182
2024-02-06 09:49:59.999000+00:00,2024-02-06 14:04:59.999000+00:00,LONG,42995.0,42888.4,ERIME_4/4,-13.920618905869922,-16.160893096798702,0.0,2.2402741909287793,1390.2496105690195
2024-02-11 11:09:59.999000+00:00,2024-02-11 14:24:59.999000+00:00,LONG,48195.6,48102.6,ERIME_1/4,-10.06003767327195,-12.14138807405617,0.0,2.0813504007842205,1369.7667248315493
2024-02-11 11:09:59.999000+00:00,2024-02-11 15:24:59.999000+00:00,LONG,48195.6,48067.0,ERIME_2/4,-13.910976825621056,-15.990786850744337,0.0,2.0798100251232814,1353.7759379808049
2024-02-11 11:09:59.999000+00:00,2024-02-11 16:24:59.999000+00:00,LONG,48195.6,48107.1,ERIME_3/4,-9.573261656823307,-11.654806768014108,0.0,2.0815451111908003,1342.1211312127907
2024-02-11 11:09:59.999000+00:00,2024-02-11 17:24:59.999000+00:00,LONG,48195.6,48297.1,ERIME_4/4,10.979503482119387,8.889737264873009,0.0,2.0897662172463773,1351.0108684776637
2024-02-14 19:49:59.999000+00:00,2024-02-15 00:19:59.999000+00:00,LONG,51601.4,51968.9,TP,130.94413032937356,123.53730321136085,7.3544494658809665,7.406827118012717,1467.1937222231438
2024-02-15 02:19:59.999000+00:00,2024-02-15 03:29:59.999000+00:00,LONG,52190.0,52304.1,ERIME_1/4,12.028655180996736,9.823053135589621,0.0,2.205602045407115,1468.2136130253946
2024-02-15 02:19:59.999000+00:00,2024-02-15 04:29:59.999000+00:00,LONG,52190.0,52321.6,ERIME_2/4,13.873540944953314,11.667200945240618,0.0,2.206339999712697,1479.8808139706352
2024-02-15 02:19:59.999000+00:00,2024-02-15 05:29:59.999000+00:00,LONG,52190.0,52151.8,ERIME_3/4,-4.027122067607767,-6.22630180211544,0.0,2.199179734507673,1473.65451216852
2024-02-15 02:19:59.999000+00:00,2024-02-15 06:29:59.999000+00:00,LONG,52190.0,51933.3,ERIME_4/4,-27.06183860615133,-29.251804454043587,0.0,2.1899658478922555,1444.4027077144763
2024-02-15 06:54:59.999000+00:00,2024-02-15 07:59:59.999000+00:00,LONG,52064.8,51802.4,ERIME_1/4,-27.2985253835807,-29.45421003499898,0.0,2.155684651418282,1406.2820814331903
2024-02-15 06:54:59.999000+00:00,2024-02-15 08:59:59.999000+00:00,LONG,52064.8,51960.1,ERIME_2/4,-10.892361309683698,-13.054608426731539,0.0,2.1622471170478406,1393.2274730064587
2024-02-15 06:54:59.999000+00:00,2024-02-15 09:59:59.999000+00:00,LONG,52064.8,52199.2,ERIME_3/4,13.982171537930894,11.809974607744007,0.0,2.1721969301868866,1405.0374476142026
2024-02-15 06:54:59.999000+00:00,2024-02-15 10:59:59.999000+00:00,LONG,52064.8,52313.1,ERIME_4/4,25.831645780270314,23.65470906038649,0.0,2.1769367198838223,1428.6921566745891
2024-02-16 13:59:59.999000+00:00,2024-02-16 15:04:59.999000+00:00,LONG,52494.7,51841.5,ERIME_1/4,-49.3768104095152,-50.94433515957331,0.0,1.56752475005811,1371.398719618128
2024-02-16 13:59:59.999000+00:00,2024-02-16 16:04:59.999000+00:00,LONG,52494.7,51963.0,ERIME_2/4,-40.192360830892845,-41.7635593607824,0.0,1.571198529889559,1329.6351602573457
2024-02-16 13:59:59.999000+00:00,2024-02-16 17:04:59.999000+00:00,LONG,52494.7,52085.9,ERIME_3/4,-30.902082203627813,-32.476996844968276,0.0,1.5749146413404649,1297.1581634123775
2024-02-16 13:59:59.999000+00:00,2024-02-16 18:04:59.999000+00:00,LONG,52494.7,51997.6,ERIME_4/4,-37.57687148586963,-39.1491162114972,0.0,1.5722447256275682,1258.0090472008803
2024-02-20 13:19:59.999000+00:00,2024-02-20 13:34:59.999000+00:00,LONG,52307.6,52749.3,TP,159.344702150921,151.73290998685533,7.548054283205282,7.61179216406565,1402.1939029045302
2024-02-23 09:49:59.999000+00:00,2024-02-23 10:59:59.999000+00:00,SHORT,50931.5,51208.4,ERIME_1/4,-28.587477178730243,-30.702203023958532,0.0,2.1147258452282878,1363.0785364631447
2024-02-23 09:49:59.999000+00:00,2024-02-23 11:59:59.999000+00:00,SHORT,50931.5,51254.1,ERIME_2/4,-33.30559818655936,-35.42221128019078,0.0,2.1166130936314196,1327.6563251829539
2024-02-23 09:49:59.999000+00:00,2024-02-23 12:59:59.999000+00:00,SHORT,50931.5,51018.1,ERIME_3/4,-8.94068444809673,-11.047551576232765,0.0,2.1068671281360345,1316.6087736067211
2024-02-23 09:49:59.999000+00:00,2024-02-23 13:59:59.999000+00:00,SHORT,50931.5,51087.8,ERIME_4/4,-16.136593293736357,-18.246338785410646,0.0,2.1097454916742904,1298.3624348213104
2024-02-23 14:09:59.999000+00:00,2024-02-23 15:19:59.999000+00:00,SHORT,50969.0,50914.1,ERIME_1/4,5.244371407499546,3.2989255038305805,0.0,1.945445903668966,1293.8711857162132
2024-02-23 14:09:59.999000+00:00,2024-02-23 16:19:59.999000+00:00,SHORT,50969.0,50732.1,ERIME_2/4,22.630083541650585,20.69159192283528,0.0,1.9384916188153054,1314.5627776390484
2024-02-23 14:09:59.999000+00:00,2024-02-23 17:19:59.999000+00:00,SHORT,50969.0,51079.9,ERIME_3/4,-10.593821294930635,-12.545602475680573,0.0,1.9517811807499381,1302.0171751633677
2024-02-23 14:09:59.999000+00:00,2024-02-23 18:19:59.999000+00:00,SHORT,50969.0,51112.9,ERIME_4/4,-13.7461756928811,-15.699217815390217,0.0,1.9530421225091181,1286.3179573479774
2024-02-24 01:19:59.999000+00:00,2024-02-24 01:59:59.999000+00:00,SHORT,50796.3,50614.8,TP,68.94204181957875,61.25171089221871,7.7179077440878645,7.6903309273600335,1339.8517604961082
2024-02-24 23:29:59.999000+00:00,2024-02-25 00:49:59.999000+00:00,LONG,51630.6,51496.3,ERIME_1/4,-13.069436397791828,-15.073986263976874,0.0,2.004549866185046,1316.7386636691547
2024-02-24 23:29:59.999000+00:00,2024-02-25 01:49:59.999000+00:00,LONG,51630.6,51626.7,ERIME_2/4,-0.37952942629492775,-2.3891552552685726,0.0,2.009625828973645,1314.349508413886
2024-02-24 23:29:59.999000+00:00,2024-02-25 02:49:59.999000+00:00,LONG,51630.6,51688.3,ERIME_3/4,5.615089204413031,3.6030655279871024,0.0,2.0120236764259283,1317.9525739418732
2024-02-24 23:29:59.999000+00:00,2024-02-25 03:49:59.999000+00:00,LONG,51630.6,51589.9,ERIME_4/4,-3.9607301667171004,-5.968923515394576,0.0,2.0081933486774757,1311.9836504264786
2024-03-03 13:49:59.999000+00:00,2024-03-03 15:54:59.999000+00:00,LONG,62346.5,62256.8,ERIME_1/4,-6.75056979598,-8.62467848572083,0.0,1.8741086897408308,1295.851736270121
2024-03-03 13:49:59.999000+00:00,2024-03-03 16:54:59.999000+00:00,LONG,62346.5,62912.9,ERIME_2/4,42.62567148766115,40.73181230140686,0.0,1.8938591862542873,1336.5835485715277
2024-03-03 13:49:59.999000+00:00,2024-03-03 17:54:59.999000+00:00,LONG,62346.5,62660.3,ERIME_3/4,23.615705707676835,21.72945050773454,0.0,1.8862551999422934,1358.3129990792622
2024-03-03 13:49:59.999000+00:00,2024-03-03 18:54:59.999000+00:00,LONG,62346.5,62932.1,ERIME_4/4,44.070609504191815,42.176172342730915,0.0,1.8944371614608995,1400.4891714219932
2024-03-06 13:59:59.999000+00:00,2024-03-06 14:04:59.999000+00:00,LONG,66394.1,66908.7,TP,162.82133373607266,154.35327017404626,8.40293502853196,8.468063562026389,1546.4395065675074
2024-03-08 12:49:59.999000+00:00,2024-03-08 14:19:59.999000+00:00,LONG,67584.9,68022.3,ERIME_1/4,37.53127400717327,35.19660223771914,0.0,2.334671769454131,1572.3574717658214
2024-03-08 12:49:59.999000+00:00,2024-03-08 15:19:59.999000+00:00,LONG,67584.9,68884.6,ERIME_2/4,111.52125474879416,109.15698698704338,0.0,2.3642677617507792,1681.5144587528648
2024-03-08 12:49:59.999000+00:00,2024-03-08 16:19:59.999000+00:00,LONG,67584.9,67051.8,ERIME_3/4,-45.74284904714985,-48.04421116738226,0.0,2.3013621202324015,1633.4702475854826
2024-03-08 12:49:59.999000+00:00,2024-03-08 17:19:59.999000+00:00,LONG,67584.9,67967.0,ERIME_4/4,32.78623639264024,30.453462638231922,0.0,2.3327737544083176,1663.9237102237146
2024-03-10 00:39:59.999000+00:00,2024-03-10 01:44:59.999000+00:00,LONG,68488.7,68779.6,ERIME_1/4,26.50266069279091,23.996174063178223,0.0,2.506486629612688,1677.9363420255504
2024-03-10 00:39:59.999000+00:00,2024-03-10 02:44:59.999000+00:00,LONG,68488.7,69088.6,ERIME_2/4,54.65433533724655,52.13658803777608,0.0,2.51774729947047,1730.0729300633266
2024-03-10 00:39:59.999000+00:00,2024-03-10 03:44:59.999000+00:00,LONG,68488.7,69009.9,ERIME_3/4,47.48431334851197,44.96943405783699,0.0,2.5148792906749766,1775.0423641211635
2024-03-10 00:39:59.999000+00:00,2024-03-10 04:44:59.999000+00:00,LONG,68488.7,69632.3,ERIME_4/4,104.18852790744218,101.65096693094362,0.0,2.5375609764985483,1876.6933310521072
2024-03-13 05:44:59.999000+00:00,2024-03-13 06:14:59.999000+00:00,LONG,72225.0,72375.3,TP,58.580894632842615,47.29730228867683,11.260159986312644,11.28359234416578,1912.7304733544713
2024-03-16 19:54:59.999000+00:00,2024-03-16 21:39:59.999000+00:00,SHORT,67149.6,66397.5,ERIME_1/4,46.1970816233064,44.56571838592655,0.0,1.6313632373798501,1950.6968234602812
2024-03-16 19:54:59.999000+00:00,2024-03-16 22:39:59.999000+00:00,SHORT,67149.6,66650.6,ERIME_2/4,30.65063652443786,29.013054709018462,0.0,1.6375818154193975,1979.7098781692996
2024-03-16 19:54:59.999000+00:00,2024-03-16 23:39:59.999000+00:00,SHORT,67149.6,65636.1,ERIME_3/4,92.96540757462265,91.35275166762332,0.0,1.6126559069993236,2071.062629836923
2024-03-16 19:54:59.999000+00:00,2024-03-17 00:39:59.999000+00:00,SHORT,67149.6,65822.6,ERIME_4/4,81.50980895376561,79.89257080731795,0.0,1.6172381464476664,2150.955200644241
2024-03-21 19:59:59.999000+00:00,2024-03-21 20:04:59.999000+00:00,SHORT,65276.0,64740.9,TP,264.48682391646173,251.68688744216286,12.905731203865447,12.799936474298862,2389.7363568825385
2024-03-21 20:49:59.999000+00:00,2024-03-21 21:59:59.999000+00:00,SHORT,65089.1,65693.2,ERIME_1/4,-47.35315109969665,-49.41292929921501,0.0,2.0597781995183575,2332.160079827009
2024-03-21 20:49:59.999000+00:00,2024-03-21 22:59:59.999000+00:00,SHORT,65089.1,65430.6,ERIME_2/4,-26.768914253511745,-28.82045875829163,0.0,2.0515445047798835,2303.3396210687174
2024-03-21 20:49:59.999000+00:00,2024-03-21 23:59:59.999000+00:00,SHORT,65089.1,65539.9,ERIME_3/4,-35.3365345402137,-37.39150609310826,0.0,2.0549715528945645,2265.9481149756093
2024-03-21 20:49:59.999000+00:00,2024-03-22 00:59:59.999000+00:00,SHORT,65089.1,65843.8,ERIME_4/4,-59.158124706077395,-61.22262489503831,0.0,2.06450018896091,2204.725490080571
2024-03-22 16:24:59.999000+00:00,2024-03-22 18:09:59.999000+00:00,SHORT,63402.0,63683.6,ERIME_1/4,-23.01984042438391,-25.10220734150082,0.0,2.0823669171169072,2171.330646815282
2024-03-22 16:24:59.999000+00:00,2024-03-22 19:09:59.999000+00:00,SHORT,63402.0,63811.6,ERIME_2/4,-33.483404253649375,-35.56995659629799,0.0,2.0865523426486137,2135.7606902189837
2024-03-22 16:24:59.999000+00:00,2024-03-22 20:09:59.999000+00:00,SHORT,63402.0,63696.0,ERIME_3/4,-24.03349817034412,-26.116270550559413,0.0,2.082772380215291,2109.6444196684242
2024-03-22 16:24:59.999000+00:00,2024-03-22 21:09:59.999000+00:00,SHORT,63402.0,63177.6,ERIME_4/4,18.34393533818114,16.27811393136926,0.0,2.0658214068118816,2125.9225335997935
2024-03-26 06:34:59.999000+00:00,2024-03-26 07:44:59.999000+00:00,LONG,70598.0,71195.1,ERIME_1/4,67.4269284263957,64.21107385462545,0.0,3.2158545717702487,2177.37807225282
2024-03-26 06:34:59.999000+00:00,2024-03-26 08:44:59.999000+00:00,LONG,70598.0,70768.0,ERIME_2/4,19.19708228519035,16.000519651876584,0.0,3.1965626333137664,2193.3785919046963
2024-03-26 06:34:59.999000+00:00,2024-03-26 09:44:59.999000+00:00,LONG,70598.0,71081.0,ERIME_3/4,54.54229849262905,51.33159777283231,0.0,3.210700719796742,2244.7101896775284
2024-03-26 06:34:59.999000+00:00,2024-03-26 10:44:59.999000+00:00,LONG,70598.0,70984.9,ERIME_4/4,43.690300800823735,40.48394088010372,0.0,3.2063599207200197,2285.194130557632
2024-03-28 10:59:59.999000+00:00,2024-03-28 12:39:59.999000+00:00,LONG,70864.4,70545.8,ERIME_1/4,-38.527606068542966,-41.939986221952,0.0,3.412380153409031,2229.542979552334
2024-03-28 10:59:59.999000+00:00,2024-03-28 13:39:59.999000+00:00,LONG,70864.4,70913.8,ERIME_2/4,5.973834713704994,2.5436539839830634,0.0,3.4301807297219304,2232.086633536317
2024-03-28 10:59:59.999000+00:00,2024-03-28 14:39:59.999000+00:00,LONG,70864.4,71418.1,ERIME_3/4,66.95773848133483,63.50316419010585,0.0,3.454574291228982,2295.589797726423
2024-03-28 10:59:59.999000+00:00,2024-03-28 15:39:59.999000+00:00,LONG,70864.4,71069.9,ERIME_4/4,24.850668697695532,21.412937234380006,0.0,3.4377314633155267,2317.002734960803
2024-03-28 18:04:59.999000+00:00,2024-03-28 19:44:59.999000+00:00,LONG,70895.9,70911.5,ERIME_1/4,1.9118829155883146,-1.564385940019126,0.0,3.4762688556074406,2301.536332611019
2024-03-28 18:04:59.999000+00:00,2024-03-28 20:44:59.999000+00:00,LONG,70895.9,70810.1,ERIME_2/4,-10.51535603573038,-13.986653995757292,0.0,3.471297960026913,2287.5496786152617
2024-03-28 18:04:59.999000+00:00,2024-03-28 21:44:59.999000+00:00,LONG,70895.9,70824.8,ERIME_3/4,-8.713774057580881,-12.185792650399055,0.0,3.472018592818173,2275.3638859648627
2024-03-28 18:04:59.999000+00:00,2024-03-28 22:44:59.999000+00:00,LONG,70895.9,70893.5,ERIME_4/4,-0.29413583316660985,-3.7695222812745484,0.0,3.4753864481079386,2271.594363683588
2024-03-30 03:09:59.999000+00:00,2024-03-30 04:19:59.999000+00:00,LONG,70090.0,69932.1,ERIME_1/4,-19.19058086169347,-22.590296174874176,0.0,3.399715313180705,2235.3745013266125
2024-03-30 03:09:59.999000+00:00,2024-03-30 05:19:59.999000+00:00,LONG,70090.0,70214.3,ERIME_2/4,15.106961374975565,11.693527044900193,0.0,3.4134343300753724,2247.068028371513
2024-03-30 03:09:59.999000+00:00,2024-03-30 06:19:59.999000+00:00,LONG,70090.0,70113.3,ERIME_3/4,2.8317956559691586,-0.5767286078186116,0.0,3.40852426378777,2246.4912997636943
2024-03-30 03:09:59.999000+00:00,2024-03-30 07:19:59.999000+00:00,LONG,70090.0,70042.9,ERIME_4/4,-5.724359459062111,-9.129461260803868,0.0,3.405101801741758,2237.3618385028904
2024-03-31 16:14:59.999000+00:00,2024-03-31 18:39:59.999000+00:00,LONG,70627.9,71054.9,TP,202.89860771183928,189.3932772377372,13.424171031017343,13.50533047410208,2413.33094470961
2024-04-04 05:19:59.999000+00:00,2024-04-04 06:39:59.999000+00:00,SHORT,65442.7,65779.6,ERIME_1/4,-46.58948946593864,-50.228121678789435,0.0,3.6386322128507906,2348.6228373625627
2024-04-04 05:19:59.999000+00:00,2024-04-04 07:39:59.999000+00:00,SHORT,65442.7,66250.0,ERIME_2/4,-111.64053085738031,-115.30518348678768,0.0,3.6646526294073674,2233.317653875775
2024-04-04 05:19:59.999000+00:00,2024-04-04 08:39:59.999000+00:00,SHORT,65442.7,66259.5,ERIME_3/4,-112.95427425282823,-116.61945237959377,0.0,3.665178126765546,2116.698201496181
2024-04-04 05:19:59.999000+00:00,2024-04-04 09:39:59.999000+00:00,SHORT,65442.7,66316.7,ERIME_4/4,-120.86439238120902,-124.53273455522591,0.0,3.668342174016899,1992.165466940955
2024-04-05 07:19:59.999000+00:00,2024-04-05 09:09:59.999000+00:00,SHORT,67007.5,66869.1,ERIME_1/4,15.43012166313192,12.448045511385741,0.0,2.98207615174618,1992.660519650695
2024-04-05 07:19:59.999000+00:00,2024-04-05 10:09:59.999000+00:00,SHORT,67007.5,66827.6,ERIME_2/4,20.05692837570419,17.07670294664304,0.0,2.980225429061151,2009.7372225973381
2024-04-05 07:19:59.999000+00:00,2024-04-05 11:09:59.999000+00:00,SHORT,67007.5,66965.2,ERIME_3/4,4.715998167272779,1.729636366128255,0.0,2.9863618011445237,2011.4668589634664
2024-04-05 07:19:59.999000+00:00,2024-04-05 12:09:59.999000+00:00,SHORT,67007.5,66661.7,ERIME_4/4,38.5530062941567,35.58017929626293,0.0,2.9728269978937703,2047.0470382597293
2024-04-06 16:59:59.999000+00:00,2024-04-06 18:04:59.999000+00:00,LONG,68129.8,68317.4,ERIME_1/4,21.13755788826112,18.058532307716224,0.0,3.0790255805448985,2052.8232883378873
2024-04-06 16:59:59.999000+00:00,2024-04-06 19:04:59.999000+00:00,LONG,68129.8,68320.0,ERIME_2/4,21.430509116990354,18.351366355953964,0.0,3.0791427610363904,2071.174654693841
2024-04-06 16:59:59.999000+00:00,2024-04-06 20:04:59.999000+00:00,LONG,68129.8,68217.9,ERIME_3/4,9.926539711917414,6.851998538643053,0.0,3.074541173274361,2078.026653232484
2024-04-06 16:59:59.999000+00:00,2024-04-06 21:04:59.999000+00:00,LONG,68129.8,68403.6,ERIME_4/4,30.850017856109943,27.767107291577904,0.0,3.082910564532038,2105.793760524062
2024-04-10 23:59:59.999000+00:00,2024-04-11 01:04:59.999000+00:00,LONG,70681.7,70596.7,ERIME_1/4,-9.496400923676774,-12.651293004093395,0.0,3.1548920804166216,2080.507704956824
2024-04-10 23:59:59.999000+00:00,2024-04-11 02:04:59.999000+00:00,LONG,70681.7,70680.5,ERIME_2/4,-0.1340668365692293,-3.292703850620694,0.0,3.1586370140514646,2077.215001106203
2024-04-10 23:59:59.999000+00:00,2024-04-11 03:04:59.999000+00:00,LONG,70681.7,70920.0,ERIME_3/4,26.62343929543768,23.454099278933413,0.0,3.1693400165042673,2100.6691003851365
2024-04-10 23:59:59.999000+00:00,2024-04-11 04:04:59.999000+00:00,LONG,70681.7,70611.7,ERIME_4/4,-7.820565466557343,-10.976127881156813,0.0,3.1555624145994696,2089.6929725039795
2024-04-12 09:04:59.999000+00:00,2024-04-12 10:09:59.999000+00:00,LONG,70868.0,70728.1,ERIME_1/4,-15.469678496639593,-18.598030083996907,0.0,3.128351587357314,2058.5567845849587
